CustomerID,GastoTotal,GastoMensal,GastoMedio,TaxaDevolucao,MediaDiasCompra,TempoUltimoDiaCompra,PossivelChurn,Churn
14406,156.75,13.06,156.75,0.0,0,119,1,1
14407,2096.08,174.67,262.01,0.6,22,107,1,1
14408,2599.03,216.59,371.29,0.0,37,10,0,0
14409,1908.25,159.02,272.61,0.17,43,71,1,0
14410,587.45,48.95,39.16,0.67,20,15,0,1
14411,1063.0,88.58,1063.0,0.0,0,310,1,1
14412,761.33,63.44,253.78,0.5,13,35,0,1
14413,121.05,10.09,121.05,0.0,0,362,1,1
14414,1485.13,123.76,185.64,0.14,34,91,1,1
14415,5766.85,480.57,320.38,0.38,20,1,0,0
14416,490.22,40.85,245.11,0.0,10,22,0,0
14418,1937.25,161.44,645.75,0.0,35,3,0,0
14419,1051.79,87.65,175.3,0.0,59,10,0,0
14420,385.87,32.16,192.94,1.0,7,85,1,1
14421,813.11,67.76,406.56,0.0,77,57,0,0
14422,4263.64,355.3,710.61,0.0,45,0,0,0
14423,265.2,22.1,265.2,0.0,0,218,1,1
14424,322.08,26.84,322.08,0.0,0,17,1,0
14426,3918.9,326.58,244.93,0.6,22,18,0,1
14427,363.34,30.28,181.67,0.0,7,50,1,0
14428,1209.37,100.78,172.77,0.4,46,7,0,0
14431,423.26,35.27,211.63,1.0,2,298,1,1
14432,2248.5,187.38,374.75,0.0,14,9,0,0
14434,1372.8,114.4,228.8,0.0,9,21,0,0
14436,89.06,7.42,89.06,0.0,0,98,1,1
14437,63.0,5.25,63.0,0.0,0,365,1,1
14438,131.9,10.99,131.9,0.0,0,306,1,1
14439,2661.24,221.77,2661.24,0.0,0,319,1,1
14440,2357.68,196.47,471.54,0.0,72,8,0,0
14441,1545.14,128.76,154.51,1.0,37,0,0,1
14442,1544.62,128.72,308.92,1.0,63,1,0,1
14443,1400.88,116.74,200.13,0.75,46,53,0,1
14446,1005.55,83.8,251.39,0.0,62,0,0,0
14447,1163.23,96.94,232.65,0.0,53,18,0,0
14448,375.35,31.28,187.68,0.0,178,9,0,0
14449,885.8,73.82,221.45,0.0,89,18,0,0
14450,483.25,40.27,161.08,0.0,47,180,1,1
14451,643.9,53.66,321.95,0.0,67,60,0,0
14452,259.05,21.59,129.52,0.0,42,10,0,0
14453,119.93,9.99,119.93,0.0,0,190,1,1
14456,3000.8,250.07,230.83,0.44,11,5,0,1
14457,113.64,9.47,113.64,0.0,0,310,1,1
14459,1837.92,153.16,1837.92,0.0,0,155,1,1
14460,383.34,31.94,95.84,0.33,50,110,1,1
14461,2102.67,175.22,700.89,0.0,38,148,1,1
14462,1942.45,161.87,138.75,0.27,20,63,1,0
14463,529.62,44.14,176.54,0.0,36,98,1,1
14465,1038.44,86.54,346.15,0.0,19,246,1,1
14466,2272.4,189.37,324.63,0.0,49,29,0,0
14467,596.26,49.69,149.06,0.0,74,17,0,0
14470,461.19,38.43,230.6,0.0,138,11,0,0
14472,1852.67,154.39,231.58,0.0,32,103,1,1
14473,234.34,19.53,117.17,0.0,104,74,1,0
14474,537.71,44.81,268.85,1.0,2,43,1,1
14475,799.82,66.65,133.3,1.0,39,71,1,1
14476,193.0,16.08,193.0,0.0,0,257,1,1
14477,1307.81,108.98,261.56,0.25,56,19,0,0
14479,316.25,26.35,158.12,0.0,56,253,1,1
14480,279.05,23.25,279.05,0.0,0,11,1,0
14481,636.51,53.04,318.26,0.0,62,164,1,1
14482,2022.81,168.57,337.14,0.0,37,18,0,0
14483,129.2,10.77,64.6,1.0,66,149,1,1
14484,321.92,26.83,321.92,0.0,0,50,1,0
14485,162.8,13.57,162.8,0.0,0,38,1,0
14487,1152.73,96.06,164.68,0.17,49,26,0,0
14488,1047.43,87.29,523.72,1.0,8,51,1,1
14489,463.38,38.62,463.38,0.0,0,207,1,1
14491,340.93,28.41,170.46,0.0,99,175,1,1
14493,2362.84,196.9,337.55,0.4,22,7,0,0
14494,139.56,11.63,139.56,0.0,0,25,1,0
14495,123.8,10.32,61.9,0.0,36,50,1,0
14496,538.81,44.9,269.41,0.0,31,311,1,1
14497,457.47,38.12,228.74,1.0,4,301,1,1
14498,1957.32,163.11,391.46,0.0,64,42,0,0
14499,808.44,67.37,269.48,0.0,84,26,0,0
14500,356.85,29.74,118.95,0.0,34,88,1,0
14501,190.31,15.86,63.44,0.5,85,64,1,1
14502,2307.14,192.26,164.8,0.27,21,19,0,0
14503,3543.26,295.27,590.54,0.0,30,3,0,0
14504,673.26,56.1,168.32,0.0,58,47,0,0
14505,5772.49,481.04,524.77,0.38,32,17,0,0
14506,1960.65,163.39,392.13,0.0,71,17,0,0
14507,1352.88,112.74,193.27,0.17,37,23,0,0
14508,268.05,22.34,134.02,0.0,34,22,0,0
14511,1267.41,105.62,211.24,0.2,21,11,0,0
14512,275.28,22.94,137.64,0.0,23,187,1,1
14513,438.49,36.54,109.62,0.33,47,100,1,1
14514,990.2,82.52,330.07,0.0,90,61,1,0
14515,2076.89,173.07,346.15,0.0,34,17,0,0
14517,330.45,27.54,165.22,0.0,54,33,0,0
14518,174.37,14.53,174.37,0.0,0,64,1,0
14520,270.6,22.55,135.3,0.0,145,1,0,0
14522,974.54,81.21,243.64,0.0,44,24,0,0
14523,241.09,20.09,241.09,0.0,0,108,1,1
14524,1843.83,153.65,204.87,0.0,37,31,0,0
14525,4150.07,345.84,319.24,0.44,28,8,0,1
14527,8477.53,706.46,148.73,0.04,7,2,0,0
14528,364.22,30.35,364.22,0.0,0,37,1,0
14529,578.61,48.22,192.87,0.0,17,60,0,0
14530,2862.11,238.51,477.02,0.0,46,25,0,0
14532,932.85,77.74,233.21,0.0,29,236,1,1
14533,1812.62,151.05,201.4,0.29,37,24,0,0
14534,4023.95,335.33,160.96,0.39,13,2,0,0
14535,2831.74,235.98,707.94,0.33,48,59,0,0
14536,170.95,14.25,170.95,0.0,0,259,1,1
14537,355.56,29.63,355.56,0.0,0,57,1,0
14538,388.25,32.35,194.12,0.0,96,64,1,0
14539,537.48,44.79,268.74,0.0,15,15,0,0
14540,952.66,79.39,317.55,0.0,100,9,0,0
14541,1453.35,121.11,181.67,0.0,33,58,0,0
14542,103.25,8.6,103.25,0.0,0,185,1,1
14543,2945.22,245.43,140.25,0.31,18,3,0,0
14544,2004.3,167.02,1002.15,0.0,169,24,0,0
14546,2482.86,206.9,275.87,0.8,28,4,0,1
14547,3953.95,329.5,439.33,0.12,6,3,0,0
14548,652.8,54.4,326.4,0.0,84,150,1,1
14549,289.24,24.1,289.24,0.0,0,311,1,1
14550,757.37,63.11,378.69,0.0,17,10,0,0
14551,186.23,15.52,93.12,0.0,93,18,0,0
14552,164.22,13.68,164.22,0.0,0,151,1,1
14553,859.27,71.61,171.85,0.0,64,19,0,0
14554,2279.49,189.96,569.87,0.0,11,10,0,0
14555,312.54,26.04,156.27,0.0,123,57,1,0
14557,0.0,0.0,0.0,1.0,11,64,1,1
14560,2174.18,181.18,90.59,0.09,15,7,0,0
14561,1080.76,90.06,360.25,0.0,37,75,1,0
14562,4682.92,390.24,212.86,0.22,14,3,0,0
14565,3073.77,256.15,512.29,0.5,45,95,1,1
14566,1432.0,119.33,1432.0,0.0,0,110,1,1
14567,1524.46,127.04,508.15,0.5,32,35,0,1
14569,227.39,18.95,227.39,0.0,0,1,1,0
14570,217.21,18.1,108.6,0.0,0,280,1,1
14572,2775.39,231.28,277.54,0.43,33,3,0,1
14573,1590.12,132.51,122.32,0.44,15,179,1,1
14576,35.4,2.95,35.4,0.0,0,372,1,1
14577,859.71,71.64,214.93,0.0,88,12,0,0
14578,168.63,14.05,168.63,0.0,0,3,1,0
14581,138.6,11.55,138.6,0.0,0,16,1,0
14582,114.11,9.51,114.11,0.0,0,40,1,0
14583,986.96,82.25,197.39,0.0,40,5,0,0
14584,1020.06,85.0,204.01,0.25,6,169,1,1
14585,157.05,13.09,157.05,0.0,0,50,1,0
14586,134.16,11.18,44.72,1.0,17,227,1,1
14587,1577.39,131.45,157.74,0.11,32,18,0,0
14589,39.75,3.31,39.75,0.0,0,371,1,1
14591,1320.21,110.02,330.05,0.0,50,15,0,0
14592,557.94,46.5,185.98,0.0,10,35,0,0
14593,617.15,51.43,205.72,0.0,59,21,0,0
14594,363.33,30.28,181.66,0.0,183,7,0,0
14595,1740.6,145.05,290.1,0.0,49,19,0,0
14597,866.24,72.19,433.12,0.0,90,11,0,0
14598,221.97,18.5,221.97,0.0,0,44,1,0
14600,393.33,32.78,393.33,0.0,0,305,1,1
14601,213.96,17.83,213.96,0.0,0,10,1,0
14603,660.0,55.0,660.0,0.0,0,274,1,1
14606,11486.6,957.22,91.89,0.39,3,1,0,0
14607,9793.1,816.09,652.87,0.25,17,15,0,0
14608,1785.15,148.76,446.29,0.0,90,4,0,0
14609,601.56,50.13,150.39,0.0,56,72,1,0
14616,406.08,33.84,135.36,0.0,25,242,1,1
14618,538.59,44.88,134.65,0.33,90,9,0,0
14619,379.51,31.63,189.76,1.0,3,239,1,1
14620,393.28,32.77,131.09,0.5,27,204,1,1
14621,1765.76,147.15,294.29,0.2,60,1,0,0
14622,320.58,26.72,320.58,0.0,0,184,1,1
14623,862.12,71.84,143.69,0.2,34,32,0,0
14624,225.85,18.82,112.92,0.0,1,57,1,0
14625,848.48,70.71,169.7,1.0,38,185,1,1
14626,2757.07,229.76,393.87,0.75,33,8,0,1
14627,-21.85,-1.82,-21.85,1.0,0,311,1,1
14628,671.96,56.0,335.98,0.0,76,91,1,1
14629,935.46,77.96,311.82,0.5,15,4,0,1
14631,1006.98,83.92,335.66,0.0,83,50,0,0
14632,114.56,9.55,114.56,0.0,0,262,1,1
14633,344.9,28.74,344.9,0.0,0,266,1,1
14636,609.85,50.82,304.92,0.0,116,36,0,0
14638,443.6,36.97,443.6,0.0,0,50,1,0
14639,2952.34,246.03,369.04,0.33,39,52,0,0
14640,2024.45,168.7,253.06,0.33,27,15,0,0
14641,110.46,9.2,110.46,0.0,0,21,1,0
14642,96.12,8.01,96.12,0.0,0,58,1,0
14643,668.61,55.72,222.87,0.5,63,170,1,1
14644,780.46,65.04,195.12,1.0,73,9,0,1
14645,597.09,49.76,298.54,0.0,60,156,1,1
14646,278778.02,23231.5,3767.27,0.03,5,1,0,0
14647,236.04,19.67,236.04,0.0,0,201,1,1
14649,1402.59,116.88,350.65,0.0,52,4,0,0
14651,653.75,54.48,326.88,0.0,72,67,1,0
14652,114.18,9.52,114.18,0.0,0,77,1,0
14653,1916.7,159.72,273.81,0.0,49,1,0,0
14655,1930.15,160.85,386.03,0.25,44,3,0,0
14656,291.05,24.25,145.52,0.0,57,169,1,1
14657,838.27,69.86,167.65,0.25,62,17,0,0
14658,247.15,20.6,123.58,0.0,56,5,0,0
14659,2456.53,204.71,204.71,0.33,26,8,0,0
14660,285.74,23.81,142.87,0.0,7,86,1,0
14661,107.95,9.0,107.95,0.0,0,26,1,0
14662,741.37,61.78,185.34,0.0,72,28,0,0
14664,636.24,53.02,318.12,0.0,7,19,0,0
14665,1258.38,104.86,179.77,0.4,36,60,0,0
14666,179.95,15.0,179.95,0.0,0,24,1,0
14667,9160.79,763.4,339.29,0.08,14,10,0,0
14669,1259.24,104.94,419.75,0.0,31,241,1,1
14670,392.86,32.74,196.43,0.0,0,280,1,1
14672,765.55,63.8,382.78,0.0,51,234,1,1
14673,1736.4,144.7,347.28,0.0,73,3,0,0
14675,596.36,49.7,596.36,0.0,0,16,1,0
14676,2543.24,211.94,317.91,0.33,34,31,0,0
14679,-2.55,-0.21,-2.55,1.0,0,371,1,1
14680,26932.34,2244.36,1170.97,0.44,16,25,0,1
14681,498.95,41.58,166.32,0.0,47,71,1,0
14682,52.0,4.33,26.0,0.0,7,187,1,1
14684,1201.51,100.13,240.3,0.0,68,25,0,0
14687,628.38,52.36,628.38,0.0,0,106,1,1
14688,5055.61,421.3,187.24,0.29,14,7,0,0
14689,112.8,9.4,112.8,0.0,0,208,1,1
14690,341.96,28.5,113.99,0.5,36,44,0,1
14691,2114.33,176.19,422.87,0.0,37,30,0,0
14692,582.05,48.5,116.41,0.25,37,137,1,1
14693,172.9,14.41,172.9,0.0,0,264,1,1
14696,2070.97,172.58,230.11,0.29,41,4,0,0
14697,188.61,15.72,94.3,0.0,0,218,1,1
14698,1217.27,101.44,243.45,0.0,10,1,0,0
14699,109.13,9.09,109.13,0.0,0,214,1,1
14700,2195.1,182.92,731.7,0.0,69,32,0,0
14701,2462.94,205.24,205.24,0.33,26,10,0,0
14702,3210.29,267.52,178.35,0.06,21,1,0,0
14703,318.17,26.51,318.17,0.0,0,14,1,0
14704,1461.62,121.8,208.8,0.0,23,19,0,0
14705,179.0,14.92,179.0,0.0,0,198,1,1
14708,1096.67,91.39,274.17,0.33,92,2,0,0
14709,4911.14,409.26,350.8,0.08,25,15,0,0
14710,599.48,49.96,149.87,0.0,12,14,0,0
14711,2809.02,234.08,234.08,0.09,21,10,0,0
14712,917.07,76.42,305.69,0.0,28,29,0,0
14713,2660.1,221.68,221.68,0.09,30,9,0,0
14714,160.19,13.35,160.19,0.0,0,24,1,0
14715,867.38,72.28,216.84,0.0,77,24,0,0
14716,307.51,25.63,153.76,0.0,53,43,0,0
14719,1571.89,130.99,261.98,0.2,42,1,0,0
14720,663.81,55.32,221.27,0.0,41,5,0,0
14722,180.42,15.03,180.42,0.0,0,147,1,1
14723,1120.66,93.39,186.78,0.0,61,10,0,0
14725,655.58,54.63,655.58,0.0,0,24,1,0
14727,268.58,22.38,268.58,0.0,0,274,1,1
14729,313.49,26.12,313.49,0.0,0,373,1,1
14730,1897.57,158.13,237.2,0.0,35,1,0,0
14731,380.02,31.67,126.67,0.0,55,47,1,0
14732,2686.34,223.86,268.63,0.25,34,8,0,0
14733,9451.54,787.63,630.1,0.25,24,9,0,0
14735,5792.69,482.72,175.54,0.06,11,3,0,0
14737,1164.55,97.05,388.18,0.0,117,3,0,0
14738,1289.94,107.5,143.33,0.29,31,39,0,0
14739,3899.1,324.92,487.39,0.14,46,2,0,0
14740,1423.21,118.6,355.8,0.33,23,191,1,1
14741,1400.34,116.7,233.39,0.0,61,11,0,0
14744,1088.53,90.71,120.95,0.29,39,16,0,0
14745,1167.16,97.26,194.53,0.2,29,112,1,1
14747,294.3,24.52,147.15,1.0,1,247,1,1
14748,1318.85,109.9,219.81,0.2,57,29,0,0
14752,389.64,32.47,389.64,0.0,0,43,1,0
14753,563.15,46.93,563.15,0.0,0,87,1,0
14754,638.05,53.17,319.02,0.0,126,44,0,0
14755,4965.38,413.78,413.78,0.09,28,9,0,0
14756,738.96,61.58,738.96,0.0,0,15,1,0
14757,420.5,35.04,420.5,0.0,0,75,1,0
14758,1484.06,123.67,371.02,0.0,29,144,1,1
14759,1625.97,135.5,541.99,0.0,76,4,0,0
14760,53.8,4.48,26.9,1.0,2,294,1,1
14761,255.9,21.32,127.95,0.0,138,58,1,0
14762,300.52,25.04,300.52,0.0,0,263,1,1
14764,250.55,20.88,125.28,1.0,2,43,1,1
14765,254.11,21.18,84.7,0.0,49,29,0,0
14766,2423.07,201.92,302.88,0.33,46,8,0,0
14768,139.5,11.62,46.5,0.5,37,17,0,1
14769,10382.18,865.18,1038.22,0.25,36,2,0,0
14770,876.42,73.04,438.21,0.0,46,232,1,1
14772,139.26,11.6,139.26,0.0,0,112,1,1
14775,1011.9,84.32,337.3,0.0,105,58,0,0
14776,2195.58,182.96,168.89,0.18,21,51,0,0
14777,-17.45,-1.45,-8.72,1.0,177,4,0,1
14778,730.86,60.9,365.43,0.0,91,127,1,1
14779,386.15,32.18,128.72,0.0,15,280,1,1
14780,447.68,37.31,223.84,0.0,13,54,1,0
14782,200.1,16.68,200.1,0.0,0,319,1,1
14784,289.99,24.17,145.0,0.0,149,26,0,0
14785,77.4,6.45,38.7,0.0,3,10,0,0
14788,679.44,56.62,339.72,0.0,10,7,0,0
14789,197.64,16.47,197.64,0.0,0,28,1,0
14790,745.06,62.09,186.26,0.0,60,16,0,0
14792,0.0,0.0,0.0,1.0,1,63,1,1
14793,214.14,17.84,107.07,1.0,9,4,0,1
14794,1272.11,106.01,141.35,0.29,37,2,0,0
14795,131.45,10.95,131.45,0.0,0,166,1,1
14796,7790.95,649.25,288.55,0.59,14,1,0,1
14798,173.74,14.48,57.91,0.0,86,52,1,0
14799,157.7,13.14,157.7,0.0,0,51,1,0
14800,4228.39,352.37,264.27,0.33,21,47,0,0
14801,189.34,15.78,189.34,0.0,0,61,1,0
14803,845.55,70.46,281.85,0.0,44,162,1,1
14804,353.27,29.44,353.27,0.0,0,8,1,0
14805,546.4,45.53,136.6,0.0,75,15,0,0
14806,193.39,16.12,193.39,0.0,0,75,1,0
14808,2277.8,189.82,162.7,0.75,10,39,0,1
14810,2085.33,173.78,189.58,0.0,30,40,0,0
14813,152.88,12.74,76.44,0.0,0,369,1,1
14815,778.5,64.88,389.25,0.0,16,36,0,0
14816,271.85,22.65,271.85,0.0,0,197,1,1
14817,1110.34,92.53,555.17,0.0,39,200,1,1
14818,657.8,54.82,219.27,0.0,60,73,1,0
14819,272.07,22.67,136.04,0.0,64,64,1,0
14820,507.29,42.27,126.82,0.0,38,21,0,0
14821,48.8,4.07,48.8,0.0,0,366,1,1
14823,321.43,26.79,107.14,0.0,5,180,1,1
14824,1127.71,93.98,281.93,0.0,21,10,0,0
14825,2221.01,185.08,185.08,0.0,31,3,0,0
14828,2139.76,178.31,713.25,0.0,47,196,1,1
14829,644.65,53.72,107.44,0.5,58,29,0,1
14830,188.03,15.67,188.03,0.0,0,53,1,0
14834,1698.35,141.53,212.29,0.33,28,17,0,0
14836,102.45,8.54,34.15,0.0,7,10,0,0
14837,1641.2,136.77,328.24,0.25,23,89,1,0
14840,62.85,5.24,62.85,0.0,0,267,1,1
14841,3295.76,274.65,549.29,0.0,51,53,0,0
14842,2456.8,204.73,307.1,1.0,35,35,0,1
14844,3189.81,265.82,797.45,0.0,45,63,1,0
14847,309.4,25.78,309.4,0.0,0,148,1,1
14849,7904.28,658.69,282.3,0.12,13,21,0,0
14850,278.15,23.18,139.07,1.0,28,311,1,1
14851,511.35,42.61,255.68,0.0,117,23,0,0
14852,2836.69,236.39,472.78,0.0,33,58,0,0
14853,463.05,38.59,154.35,0.5,68,8,0,1
14854,2730.09,227.51,341.26,0.14,25,78,1,0
14855,645.65,53.8,322.83,0.0,8,119,1,1
14856,1290.53,107.54,430.18,0.0,7,36,0,0
14857,1165.65,97.14,388.55,0.5,30,59,0,1
14859,1352.04,112.67,270.41,0.25,39,12,0,0
14860,168.62,14.05,84.31,1.0,6,8,0,1
14861,125.79,10.48,125.79,0.0,0,52,1,0
14862,841.2,70.1,420.6,0.0,62,25,0,0
14863,266.76,22.23,266.76,0.0,0,29,1,0
14865,52.2,4.35,26.1,0.0,183,7,0,0
14866,14160.95,1180.08,1180.08,0.09,30,10,0,0
14867,701.33,58.44,175.33,0.33,46,185,1,1
14868,2939.64,244.97,326.63,0.12,26,3,0,0
14869,717.7,59.81,239.23,0.5,34,3,0,1
14870,327.25,27.27,327.25,0.0,0,261,1,1
14871,501.28,41.77,125.32,0.0,90,3,0,0
14873,519.68,43.31,519.68,0.0,0,210,1,1
14875,1457.67,121.47,364.42,1.0,64,9,0,1
14878,1476.09,123.01,164.01,0.0,39,12,0,0
14880,690.59,57.55,230.2,0.0,71,77,1,0
14881,255.4,21.28,255.4,0.0,0,19,1,0
14882,589.7,49.14,294.85,0.0,4,26,0,0
14883,756.64,63.05,108.09,0.17,28,18,0,0
14885,765.32,63.78,765.32,0.0,0,131,1,1
14886,364.8,30.4,364.8,0.0,0,252,1,1
14887,1862.0,155.17,1862.0,0.0,0,79,1,0
14888,369.2,30.77,369.2,0.0,0,207,1,1
14889,135.9,11.32,135.9,0.0,0,336,1,1
14890,125.65,10.47,125.65,0.0,0,253,1,1
14891,554.38,46.2,277.19,0.0,20,148,1,1
14893,1237.85,103.15,618.92,0.0,1,9,0,0
14894,655.75,54.65,655.75,0.0,0,85,1,0
14895,11020.26,918.36,459.18,0.2,14,7,0,0
14896,468.77,39.06,234.39,0.0,81,204,1,1
14897,1366.38,113.86,341.6,0.0,73,7,0,0
14898,1194.11,99.51,149.26,0.33,44,23,0,0
14901,1414.99,117.92,141.5,0.11,37,11,0,0
14902,314.11,26.18,157.06,1.0,2,21,0,1
14903,2729.18,227.43,272.92,1.0,26,21,0,1
14904,1025.44,85.45,512.72,0.0,12,2,0,0
14905,599.9,49.99,199.97,0.5,27,154,1,1
14907,3478.85,289.9,347.88,0.43,37,3,0,1
14908,277.8,23.15,277.8,0.0,0,74,1,0
14910,389.86,32.49,55.69,0.75,8,2,0,1
14911,132893.24,11074.44,546.89,0.22,2,1,0,0
14912,867.85,72.32,433.92,0.0,115,16,0,0
14913,1227.43,102.29,306.86,0.0,81,35,0,0
14915,258.83,21.57,86.28,0.5,64,85,1,1
14916,1264.84,105.4,252.97,0.25,51,70,1,0
14918,1610.15,134.18,805.08,0.0,20,115,1,1
14920,977.77,81.48,488.88,0.0,0,212,1,1
14921,1316.07,109.67,658.04,0.0,86,30,0,0
14923,749.1,62.42,749.1,0.0,0,50,1,0
14924,310.05,25.84,310.05,0.0,0,245,1,1
14929,223.88,18.66,223.88,0.0,0,32,1,0
14930,2362.96,196.91,787.65,0.0,56,108,1,1
14931,964.68,80.39,241.17,0.0,59,4,0,0
14932,363.53,30.29,363.53,0.0,0,365,1,1
14934,1888.84,157.4,629.61,0.5,70,72,1,1
14935,1784.71,148.73,1784.71,0.0,0,297,1,1
14936,8117.42,676.45,901.94,0.12,30,9,0,0
14937,1617.63,134.8,404.41,0.33,19,56,0,0
14944,5842.95,486.91,417.35,0.17,24,29,0,0
14946,100.9,8.41,100.9,0.0,0,14,1,0
14947,290.82,24.24,145.41,0.0,29,72,1,0
14948,1066.57,88.88,152.37,0.17,28,23,0,0
14950,361.25,30.1,180.62,1.0,6,8,0,1
14951,311.69,25.97,311.69,0.0,0,79,1,0
14952,7912.79,659.4,527.52,0.36,22,46,0,0
14953,285.67,23.81,285.67,0.0,0,25,1,0
14954,294.85,24.57,294.85,0.0,0,12,1,0
14957,58.49,4.87,58.49,0.0,0,253,1,1
14958,483.73,40.31,161.24,0.0,33,147,1,1
14959,684.97,57.08,136.99,0.25,48,59,1,0
14960,221.27,18.44,110.64,0.0,82,8,0,0
14961,7006.58,583.88,583.88,0.33,30,10,0,0
14962,126.7,10.56,126.7,0.0,0,270,1,1
14963,1472.34,122.7,294.47,0.0,35,9,0,0
14964,206.21,17.18,206.21,0.0,0,247,1,1
14965,596.09,49.67,298.04,0.0,0,96,1,1
14966,183.02,15.25,183.02,0.0,0,14,1,0
14967,463.8,38.65,463.8,0.0,0,49,1,0
14968,147.59,12.3,147.59,0.0,0,30,1,0
14970,1592.06,132.67,398.02,0.0,62,68,1,0
14971,1097.98,91.5,365.99,0.0,3,35,0,0
14972,114.77,9.56,114.77,0.0,0,128,1,1
14973,1314.45,109.54,438.15,0.0,40,107,1,1
14974,89.94,7.5,89.94,0.0,0,37,1,0
14975,279.94,23.33,279.94,0.0,0,57,1,0
14976,749.86,62.49,107.12,0.17,39,57,1,0
14978,1921.37,160.11,384.27,0.0,52,72,1,0
14981,102.12,8.51,102.12,0.0,0,246,1,1
14984,202.37,16.86,101.18,0.0,81,19,0,0
14985,292.01,24.33,146.0,0.0,80,198,1,1
14987,326.4,27.2,163.2,0.0,175,15,0,0
14988,334.54,27.88,334.54,0.0,0,211,1,1
14995,231.98,19.33,115.99,0.0,121,38,0,0
14997,540.98,45.08,135.24,0.33,33,46,1,0
14998,414.87,34.57,207.44,0.0,36,170,1,1
15000,490.52,40.88,490.52,0.0,0,47,1,0
15002,1641.76,136.81,410.44,0.0,63,115,1,1
15004,1220.38,101.7,1220.38,0.0,0,147,1,1
15005,6158.84,513.24,175.97,0.25,11,15,0,0
15006,475.43,39.62,475.43,0.0,0,51,1,0
15007,156.91,13.08,156.91,0.0,0,159,1,1
15009,1259.43,104.95,419.81,0.0,5,12,0,0
15010,308.94,25.74,308.94,0.0,0,35,1,0
15012,405.04,33.75,202.52,0.0,160,53,0,0
15014,257.67,21.47,128.83,0.0,67,43,0,0
15016,170.04,14.17,170.04,0.0,0,172,1,1
15017,125.58,10.46,125.58,0.0,0,33,1,0
15018,456.26,38.02,114.06,0.33,83,38,0,0
15019,252.81,21.07,252.81,0.0,0,266,1,1
15021,1829.23,152.44,140.71,0.44,28,8,0,1
15022,852.39,71.03,213.1,0.0,9,11,0,0
15023,6661.91,555.16,555.16,0.09,31,3,0,0
15024,1636.43,136.37,163.64,0.0,36,9,0,0
15025,361.96,30.16,361.96,0.0,0,33,1,0
15026,464.2,38.68,154.73,0.0,66,80,1,0
15027,1051.95,87.66,175.32,0.5,35,30,0,1
15028,627.13,52.26,156.78,0.0,90,8,0,0
15030,518.28,43.19,259.14,0.0,99,71,1,0
15031,653.19,54.43,163.3,0.0,70,4,0,0
15032,4464.1,372.01,892.82,0.67,22,256,1,1
15033,2538.23,211.52,230.75,0.1,30,4,0,0
15034,4243.21,353.6,385.75,0.38,31,15,0,0
15035,252.73,21.06,252.73,0.0,0,89,1,0
15036,429.56,35.8,143.19,0.0,36,72,1,0
15038,645.84,53.82,92.26,0.17,47,43,0,0
15039,19638.59,1636.55,377.67,0.11,7,9,0,0
15041,179.93,14.99,179.93,0.0,0,170,1,1
15042,135.93,11.33,135.93,0.0,0,199,1,1
15043,537.0,44.75,537.0,0.0,0,31,1,0
15044,7563.88,630.32,343.81,0.29,16,19,0,0
15045,633.66,52.8,211.22,0.5,36,151,1,1
15046,4921.71,410.14,307.61,0.07,21,9,0,0
15047,343.62,28.64,343.62,0.0,0,269,1,1
15048,377.52,31.46,75.5,0.25,61,65,1,0
15049,121.17,10.1,121.17,0.0,0,273,1,1
15050,1682.77,140.23,336.55,0.67,10,25,0,1
15051,1383.36,115.28,461.12,0.0,43,23,0,0
15052,207.73,17.31,207.73,0.0,0,319,1,1
15053,693.95,57.83,231.32,0.0,93,4,0,0
15054,302.1,25.18,151.05,0.0,14,12,0,0
15057,1489.5,124.12,744.75,0.0,20,275,1,1
15058,2102.54,175.21,191.14,0.0,27,25,0,0
15059,1325.82,110.48,120.53,0.22,27,40,0,0
15060,293.0,24.42,73.25,0.0,1,8,0,0
15061,54250.34,4520.86,1004.64,0.12,7,3,0,0
15062,987.86,82.32,246.96,0.0,72,71,1,0
15063,370.8,30.9,370.8,0.0,0,213,1,1
15065,3135.98,261.33,522.66,0.5,43,37,0,1
15066,760.59,63.38,380.3,1.0,11,31,0,1
15067,1744.76,145.4,581.59,0.0,68,78,1,0
15068,553.36,46.11,276.68,0.0,105,46,0,0
15069,1109.53,92.46,1109.53,0.0,0,179,1,1
15070,106.2,8.85,106.2,0.0,0,372,1,1
15071,982.07,81.84,491.04,0.0,91,93,1,1
15073,612.43,51.04,153.11,0.33,45,9,0,0
15074,735.67,61.31,735.67,0.0,0,105,1,1
15075,773.03,64.42,773.03,0.0,0,77,1,0
15076,880.85,73.4,880.85,0.0,0,172,1,1
15078,9623.35,801.95,253.25,0.19,10,7,0,0
15079,893.66,74.47,178.73,0.25,31,212,1,1
15081,487.35,40.61,81.23,0.2,58,22,0,0
15083,88.2,7.35,88.2,0.0,0,256,1,1
15087,306.94,25.58,306.94,0.0,0,281,1,1
15088,1140.27,95.02,380.09,0.5,16,21,0,1
15089,2420.84,201.74,403.47,0.0,20,10,0,0
15090,381.32,31.78,381.32,0.0,0,308,1,1
15091,476.96,39.75,238.48,1.0,7,53,1,1
15092,457.81,38.15,228.91,0.0,34,215,1,1
15093,4410.14,367.51,490.02,0.5,40,18,0,1
15095,1364.7,113.72,272.94,0.25,20,103,1,1
15096,219.39,18.28,219.39,0.0,0,42,1,0
